LAMMPS data file - NiTi nanoparticle D=2.0nm shape=blob Ni50.0Ti50.0

318 atoms
2 atom types

-14.250984 14.250984 xlo xhi
-14.250984 14.250984 ylo yhi
-14.250984 14.250984 zlo zhi

Masses

1 58.6934  # Ni
2 47.8670  # Ti

Atoms # atomic

126 2 -0.084398 -2.642962 -9.108237
127 2 0.807183 -3.149669 -6.401690
128 1 -1.541259 -5.053822 -4.799529
129 2 -0.081921 -2.860623 -3.030475
130 1 -0.794877 -4.126914 -1.799951
131 2 -0.123914 -2.757653 -0.516564
132 1 -0.808358 -4.057866 1.247529
133 2 -0.369553 -2.497774 2.861952
134 1 -0.987341 -4.894187 4.223274
135 2 0.148539 -2.891802 5.775791
136 1 -1.172753 -4.735355 7.376058
137 2 0.183227 -2.750864 9.141038
138 1 -1.699622 -4.876002 10.819205
139 2 0.247150 -0.116636 -8.695842
140 1 -1.325667 -1.042909 -7.635657
141 2 0.768273 0.638268 -6.223577
142 1 -1.067614 -1.203886 -4.228372
143 2 -0.143967 0.315878 -2.814399
144 1 -1.890802 -1.755219 -2.240843
145 2 0.065731 0.325372 0.334447
146 1 -1.338203 -0.907439 0.972885
147 2 -0.366612 0.092285 3.012282
148 1 -1.370400 -2.021801 4.377116
149 2 -0.246340 0.310939 6.022015
150 1 -1.643916 -1.553398 7.099633
151 2 0.128060 0.397008 8.629289
152 1 -1.208572 -1.558340 10.194935
153 1 -1.392812 1.304407 -7.822939
154 2 -0.214203 3.716398 -6.137882
155 1 -1.571510 1.681048 -4.674881
156 2 0.080335 3.309204 -2.905126
157 1 -1.520489 1.442924 -1.708942
158 2 -0.547072 2.667203 0.293598
159 1 -0.864585 1.541449 1.562818
160 2 0.240799 4.052316 3.234038
161 1 -1.399110 1.328438 3.919642
162 2 0.208302 2.895993 5.482676
163 1 -1.555484 1.290446 7.927659
164 2 0.412772 3.121629 9.372689
165 1 -1.337216 4.371856 -7.196792
166 2 0.309439 5.826303 -6.205901
167 1 -1.624541 4.214619 -4.361772
168 2 0.722647 5.717365 -2.963779
169 1 -1.556711 4.484665 -1.804621
170 2 -0.113536 6.153662 -0.369046
171 1 -1.279000 4.616386 1.316943
172 2 -0.126673 5.965136 3.124236
173 1 -1.209516 4.336800 4.433935
174 2 0.373501 5.635707 6.075309
175 1 -1.560324 4.803569 7.188863
176 1 -1.904714 7.155829 -4.626517
177 2 0.225264 8.881382 -2.940979
178 1 -1.861491 7.626610 -1.991136
179 2 -0.049571 9.168324 -0.377929
180 1 -1.476486 7.949930 1.215053
181 2 3.413919 -9.276574 -2.973778
182 2 3.596590 -6.666168 -6.388778
183 1 1.828445 -7.489685 -4.529114
184 2 2.979856 -5.894860 -3.180451
185 1 2.006544 -7.351759 -1.524227
186 2 3.037777 -6.067980 -0.248930
187 1 1.773385 -7.555394 1.476353
188 2 3.787691 -5.658323 2.798190
189 1 2.016624 -7.551502 3.789491
190 2 2.858020 -3.470011 -9.269495
191 1 1.660011 -3.908021 -7.557446
192 2 3.095899 -2.655901 -6.815171
193 1 1.725495 -4.181051 -5.086808
194 2 3.506799 -2.803910 -3.258723
195 1 1.845241 -3.728853 -1.571181
196 2 3.236796 -3.044464 -0.374742
197 1 1.904804 -4.671576 1.410563
198 2 3.017944 -2.761555 2.997085
199 1 1.967276 -4.567237 4.322619
200 2 2.866860 -3.039921 6.025242
201 1 1.882690 -1.676500 -10.408828
202 1 2.063182 -1.273816 -7.090160
203 2 2.928660 -0.266230 -6.684798
204 1 2.105515 -1.201176 -4.657773
205 2 3.246368 -0.230302 -2.396120
206 1 1.693418 -1.365484 -1.407196
207 2 3.306982 0.176534 -0.356842
208 1 1.796605 -0.831037 1.794630
209 2 3.642303 -0.045099 2.598120
210 1 1.616533 -1.381666 4.733885
211 2 2.651679 0.570192 5.863846
212 1 1.525753 -1.703616 6.920047
213 2 3.410143 0.131138 8.537563
214 1 1.263991 1.515294 -7.152804
215 2 3.083691 2.670835 -6.222606
216 1 1.572231 0.803422 -4.657384
217 2 3.092331 3.333939 -2.576054
218 1 1.994117 1.535463 -1.959632
219 2 3.937826 3.141887 -0.114314
220 1 1.647184 1.676256 1.345461
221 2 2.988998 2.959155 2.886611
222 1 1.490615 1.401610 4.436075
223 2 3.085082 3.577487 5.112218
224 1 1.983547 1.992228 6.793859
225 2 3.058637 3.012044 8.502121
226 1 1.419946 1.281694 10.962295
227 1 1.936565 5.014907 -7.438430
228 2 2.821548 5.980890 -6.000968
229 1 1.285986 4.846502 -4.713472
230 2 3.048949 6.353387 -2.999569
231 1 1.545626 4.981071 -1.951955
232 2 3.347662 6.317853 -0.211842
233 1 1.752787 4.254322 1.667580
234 2 3.106210 5.981432 3.212762
235 1 1.442098 4.206882 3.934662
236 1 1.837170 4.245484 7.948056
237 1 1.026756 8.158015 -4.577392
238 2 3.132799 8.989740 -3.013175
239 1 1.643111 7.979179 -1.591575
240 1 1.699774 7.536904 1.371817
241 2 6.269760 -6.436583 -6.554992
242 1 4.893552 -7.376951 -4.696485
243 2 6.182515 -5.816171 -3.296252
244 1 4.434799 -7.369420 -1.920994
245 2 6.300046 -6.434296 0.191776
246 1 4.811946 -7.351274 1.685267
247 1 5.171598 -4.107634 -8.211038
248 2 5.791165 -3.094350 -6.140648
249 1 4.825532 -4.632279 -4.584704
250 2 5.949210 -3.090340 -3.557622
251 1 4.391103 -4.821000 -1.920240
252 2 6.494631 -3.192211 0.675149
253 1 4.818193 -4.357739 1.130191
254 2 6.388101 -3.079522 2.933272
255 1 5.441323 -4.442429 4.750492
256 2 5.964950 -2.916516 6.445382
257 1 4.480427 -0.852014 -7.442627
258 2 6.007374 0.299704 -5.855289
259 1 4.856933 -1.871890 -4.860246
260 2 6.102331 0.086591 -2.946382
261 1 4.723034 -1.801073 -1.511384
262 2 6.361049 0.277810 0.207341
263 1 4.920885 -1.260024 1.367831
264 2 5.676178 0.238563 2.959104
265 1 4.751339 -1.783407 4.078047
266 2 6.494483 0.097107 6.116958
267 1 4.677996 -1.389496 7.701878
268 2 6.021370 0.138013 8.787110
269 2 6.045957 3.030818 -6.081541
270 1 4.525115 1.995143 -4.910738
271 2 6.120616 2.991454 -2.697250
272 1 4.728719 1.927634 -2.073911
273 2 6.257473 3.392257 -0.093706
274 1 4.990700 1.460571 1.813904
275 2 6.870075 3.014637 2.762167
276 1 5.107653 2.092774 4.246344
277 2 6.050271 3.039075 5.506134
278 1 4.392484 1.313785 7.187495
279 2 6.166500 3.194649 9.393962
280 1 4.368454 1.913306 10.369468
281 2 6.162044 6.342491 -6.487015
282 1 4.784754 4.681718 -4.492540
283 2 6.264142 6.879306 -3.325793
284 1 4.509362 4.443656 -1.793491
285 2 5.984785 6.497522 0.309768
286 1 4.497378 4.380578 1.531118
287 1 4.502962 4.822362 4.465167
288 1 4.212461 5.098106 7.960443
289 1 4.484702 7.529641 -4.554826
290 1 4.770296 7.845084 -1.019937
291 1 7.631108 -4.654154 -5.056879
292 2 8.971582 -2.915955 -2.592455
293 1 7.528398 -4.345995 -1.630966
294 2 9.550258 -2.144097 -0.278571
295 1 7.536892 -4.098652 1.594576
296 2 9.748740 -2.729913 2.788159
297 1 7.862540 -1.064193 -4.393639
298 2 9.344901 0.430635 -2.780972
299 1 8.101178 -1.202881 -1.676400
300 2 9.236192 0.472795 -0.364820
301 1 7.795613 -1.517059 1.397652
302 2 9.577411 0.166649 2.910486
303 1 7.274461 -1.173472 4.598599
304 2 9.844179 0.016238 5.977560
305 1 7.759647 -0.922865 7.390254
306 1 7.768583 1.799814 -4.584752
307 2 9.057358 3.182551 -2.809814
308 1 7.374963 1.656623 -1.837101
309 2 9.552264 2.664792 -0.287029
310 1 7.798187 2.088539 1.369162
311 2 9.024565 3.691202 2.459910
312 1 7.021518 1.749197 4.252617
313 1 7.376556 1.830102 7.492492
314 1 7.514388 4.245521 -4.377968
315 1 7.880493 4.601631 -1.069253
316 1 7.361827 4.171587 1.180376
317 1 10.685713 -1.325100 -1.698747
318 1 10.805602 1.239194 -1.190719
